,temp,out/in,date,year,month,day,weekday,hour
94316,32,In,2018-03-09 14:14:00,2018,3,9,4,14
94318,32,In,2018-03-09 14:14:00,2018,3,9,4,14
94326,32,In,2018-03-09 14:14:00,2018,3,9,4,14
94325,32,In,2018-03-09 14:14:00,2018,3,9,4,14
94280,32,In,2018-03-09 14:15:00,2018,3,9,4,14
94286,32,In,2018-03-09 14:15:00,2018,3,9,4,14
94287,32,In,2018-03-09 14:15:00,2018,3,9,4,14
94285,32,In,2018-03-09 14:15:00,2018,3,9,4,14
94294,32,In,2018-03-09 14:15:00,2018,3,9,4,14
94297,32,In,2018-03-09 14:15:00,2018,3,9,4,14
94298,32,In,2018-03-09 14:15:00,2018,3,9,4,14
94262,32,In,2018-03-09 14:16:00,2018,3,9,4,14
94257,32,In,2018-03-09 14:16:00,2018,3,9,4,14
94260,32,In,2018-03-09 14:16:00,2018,3,9,4,14
94278,32,In,2018-03-09 14:16:00,2018,3,9,4,14
94270,32,In,2018-03-09 14:16:00,2018,3,9,4,14
94273,32,In,2018-03-09 14:16:00,2018,3,9,4,14
94248,32,In,2018-03-09 14:17:00,2018,3,9,4,14
94241,32,In,2018-03-09 14:17:00,2018,3,9,4,14
94242,32,In,2018-03-09 14:17:00,2018,3,9,4,14
94243,32,In,2018-03-09 14:17:00,2018,3,9,4,14
94244,32,In,2018-03-09 14:17:00,2018,3,9,4,14
94246,32,In,2018-03-09 14:17:00,2018,3,9,4,14
94249,32,In,2018-03-09 14:17:00,2018,3,9,4,14
94252,32,In,2018-03-09 14:17:00,2018,3,9,4,14
94254,32,In,2018-03-09 14:17:00,2018,3,9,4,14
94250,32,In,2018-03-09 14:17:00,2018,3,9,4,14
94229,32,In,2018-03-09 14:18:00,2018,3,9,4,14
94230,32,In,2018-03-09 14:18:00,2018,3,9,4,14
94231,32,In,2018-03-09 14:18:00,2018,3,9,4,14
94232,32,In,2018-03-09 14:18:00,2018,3,9,4,14
94233,32,In,2018-03-09 14:18:00,2018,3,9,4,14
94234,32,In,2018-03-09 14:18:00,2018,3,9,4,14
94237,32,In,2018-03-09 14:18:00,2018,3,9,4,14
94236,32,In,2018-03-09 14:18:00,2018,3,9,4,14
94238,32,In,2018-03-09 14:18:00,2018,3,9,4,14
94239,32,In,2018-03-09 14:18:00,2018,3,9,4,14
94240,32,In,2018-03-09 14:18:00,2018,3,9,4,14
94235,32,In,2018-03-09 14:18:00,2018,3,9,4,14
94223,32,In,2018-03-09 14:19:00,2018,3,9,4,14
94220,32,In,2018-03-09 14:19:00,2018,3,9,4,14
94222,32,In,2018-03-09 14:19:00,2018,3,9,4,14
94224,32,In,2018-03-09 14:19:00,2018,3,9,4,14
94221,32,In,2018-03-09 14:19:00,2018,3,9,4,14
94226,32,In,2018-03-09 14:19:00,2018,3,9,4,14
94227,32,In,2018-03-09 14:19:00,2018,3,9,4,14
94228,32,In,2018-03-09 14:19:00,2018,3,9,4,14
94225,32,In,2018-03-09 14:19:00,2018,3,9,4,14
94219,32,In,2018-03-09 14:20:00,2018,3,9,4,14
94218,32,In,2018-03-09 14:20:00,2018,3,9,4,14
94217,32,In,2018-03-09 14:20:00,2018,3,9,4,14
94216,32,In,2018-03-09 14:20:00,2018,3,9,4,14
94215,32,In,2018-03-09 14:20:00,2018,3,9,4,14
94214,32,In,2018-03-09 14:20:00,2018,3,9,4,14
94213,32,In,2018-03-09 14:20:00,2018,3,9,4,14
94207,32,In,2018-03-09 14:21:00,2018,3,9,4,14
94208,32,In,2018-03-09 14:21:00,2018,3,9,4,14
94210,32,In,2018-03-09 14:21:00,2018,3,9,4,14
94209,32,In,2018-03-09 14:21:00,2018,3,9,4,14
94212,32,In,2018-03-09 14:21:00,2018,3,9,4,14
94211,32,In,2018-03-09 14:21:00,2018,3,9,4,14
94198,32,In,2018-03-09 14:22:00,2018,3,9,4,14
94199,32,In,2018-03-09 14:22:00,2018,3,9,4,14
94200,32,In,2018-03-09 14:22:00,2018,3,9,4,14
94204,32,In,2018-03-09 14:22:00,2018,3,9,4,14
94205,32,In,2018-03-09 14:22:00,2018,3,9,4,14
94206,32,In,2018-03-09 14:22:00,2018,3,9,4,14
94203,32,In,2018-03-09 14:22:00,2018,3,9,4,14
94185,32,In,2018-03-09 14:23:00,2018,3,9,4,14
94189,32,In,2018-03-09 14:23:00,2018,3,9,4,14
94186,32,In,2018-03-09 14:23:00,2018,3,9,4,14
94187,32,In,2018-03-09 14:23:00,2018,3,9,4,14
94188,32,In,2018-03-09 14:23:00,2018,3,9,4,14
94192,32,In,2018-03-09 14:23:00,2018,3,9,4,14
94193,32,In,2018-03-09 14:23:00,2018,3,9,4,14
94194,32,In,2018-03-09 14:23:00,2018,3,9,4,14
94195,32,In,2018-03-09 14:23:00,2018,3,9,4,14
94196,32,In,2018-03-09 14:23:00,2018,3,9,4,14
94197,32,In,2018-03-09 14:23:00,2018,3,9,4,14
94184,32,In,2018-03-09 14:24:00,2018,3,9,4,14
94183,32,In,2018-03-09 14:24:00,2018,3,9,4,14
94182,32,In,2018-03-09 14:24:00,2018,3,9,4,14
94181,32,In,2018-03-09 14:24:00,2018,3,9,4,14
94180,32,In,2018-03-09 14:24:00,2018,3,9,4,14
94179,32,In,2018-03-09 14:24:00,2018,3,9,4,14
94176,32,In,2018-03-09 14:26:00,2018,3,9,4,14
94175,32,In,2018-03-09 14:26:00,2018,3,9,4,14
94174,32,In,2018-03-09 14:27:00,2018,3,9,4,14
94173,32,In,2018-03-09 14:27:00,2018,3,9,4,14
94171,32,In,2018-03-09 14:28:00,2018,3,9,4,14
94170,32,In,2018-03-09 14:28:00,2018,3,9,4,14
94169,32,In,2018-03-09 14:28:00,2018,3,9,4,14
94168,32,In,2018-03-09 14:28:00,2018,3,9,4,14
94160,32,In,2018-03-09 14:29:00,2018,3,9,4,14
94162,32,In,2018-03-09 14:29:00,2018,3,9,4,14
94163,32,In,2018-03-09 14:29:00,2018,3,9,4,14
94161,32,In,2018-03-09 14:29:00,2018,3,9,4,14
94165,32,In,2018-03-09 14:29:00,2018,3,9,4,14
94166,32,In,2018-03-09 14:29:00,2018,3,9,4,14
94167,32,In,2018-03-09 14:29:00,2018,3,9,4,14
94164,32,In,2018-03-09 14:29:00,2018,3,9,4,14
94159,32,In,2018-03-09 14:30:00,2018,3,9,4,14
94156,32,In,2018-03-09 14:30:00,2018,3,9,4,14
94155,32,In,2018-03-09 14:30:00,2018,3,9,4,14
94002,32,In,2018-03-09 15:04:00,2018,3,9,4,15
94004,32,In,2018-03-09 15:04:00,2018,3,9,4,15
94003,32,In,2018-03-09 15:04:00,2018,3,9,4,15
94005,32,In,2018-03-09 15:04:00,2018,3,9,4,15
93992,32,In,2018-03-09 15:05:00,2018,3,9,4,15
93988,32,In,2018-03-09 15:05:00,2018,3,9,4,15
93989,32,In,2018-03-09 15:05:00,2018,3,9,4,15
93990,32,In,2018-03-09 15:05:00,2018,3,9,4,15
93991,32,In,2018-03-09 15:05:00,2018,3,9,4,15
93994,32,In,2018-03-09 15:05:00,2018,3,9,4,15
93995,32,In,2018-03-09 15:05:00,2018,3,9,4,15
93993,32,In,2018-03-09 15:05:00,2018,3,9,4,15
93997,32,In,2018-03-09 15:05:00,2018,3,9,4,15
93998,32,In,2018-03-09 15:05:00,2018,3,9,4,15
93999,32,In,2018-03-09 15:05:00,2018,3,9,4,15
94000,32,In,2018-03-09 15:05:00,2018,3,9,4,15
94001,32,In,2018-03-09 15:05:00,2018,3,9,4,15
93996,32,In,2018-03-09 15:05:00,2018,3,9,4,15
93984,32,In,2018-03-09 15:06:00,2018,3,9,4,15
93982,32,In,2018-03-09 15:06:00,2018,3,9,4,15
93987,32,In,2018-03-09 15:06:00,2018,3,9,4,15
93986,32,In,2018-03-09 15:06:00,2018,3,9,4,15
93985,32,In,2018-03-09 15:06:00,2018,3,9,4,15
93983,32,In,2018-03-09 15:06:00,2018,3,9,4,15
93979,32,In,2018-03-09 15:07:00,2018,3,9,4,15
93980,32,In,2018-03-09 15:07:00,2018,3,9,4,15
93978,32,In,2018-03-09 15:07:00,2018,3,9,4,15
93981,32,In,2018-03-09 15:07:00,2018,3,9,4,15
93977,32,In,2018-03-09 15:08:00,2018,3,9,4,15
93976,32,In,2018-03-09 15:08:00,2018,3,9,4,15
93975,32,In,2018-03-09 15:08:00,2018,3,9,4,15
93974,32,In,2018-03-09 15:08:00,2018,3,9,4,15
93973,32,In,2018-03-09 15:08:00,2018,3,9,4,15
93972,32,In,2018-03-09 15:08:00,2018,3,9,4,15
93971,32,In,2018-03-09 15:08:00,2018,3,9,4,15
93970,32,In,2018-03-09 15:08:00,2018,3,9,4,15
93969,32,In,2018-03-09 15:08:00,2018,3,9,4,15
93964,32,In,2018-03-09 15:09:00,2018,3,9,4,15
93958,32,In,2018-03-09 15:09:00,2018,3,9,4,15
93959,32,In,2018-03-09 15:09:00,2018,3,9,4,15
93960,32,In,2018-03-09 15:09:00,2018,3,9,4,15
93961,32,In,2018-03-09 15:09:00,2018,3,9,4,15
93962,32,In,2018-03-09 15:09:00,2018,3,9,4,15
93967,32,In,2018-03-09 15:09:00,2018,3,9,4,15
93965,32,In,2018-03-09 15:09:00,2018,3,9,4,15
93966,32,In,2018-03-09 15:09:00,2018,3,9,4,15
93968,32,In,2018-03-09 15:09:00,2018,3,9,4,15
93963,32,In,2018-03-09 15:09:00,2018,3,9,4,15
93946,32,In,2018-03-09 15:10:00,2018,3,9,4,15
93945,32,In,2018-03-09 15:10:00,2018,3,9,4,15
93944,32,In,2018-03-09 15:10:00,2018,3,9,4,15
93941,32,In,2018-03-09 15:10:00,2018,3,9,4,15
93940,32,In,2018-03-09 15:10:00,2018,3,9,4,15
93947,32,In,2018-03-09 15:10:00,2018,3,9,4,15
93943,32,In,2018-03-09 15:10:00,2018,3,9,4,15
93948,32,In,2018-03-09 15:10:00,2018,3,9,4,15
93942,32,In,2018-03-09 15:10:00,2018,3,9,4,15
93950,32,In,2018-03-09 15:10:00,2018,3,9,4,15
93951,32,In,2018-03-09 15:10:00,2018,3,9,4,15
93952,32,In,2018-03-09 15:10:00,2018,3,9,4,15
93953,32,In,2018-03-09 15:10:00,2018,3,9,4,15
93954,32,In,2018-03-09 15:10:00,2018,3,9,4,15
93955,32,In,2018-03-09 15:10:00,2018,3,9,4,15
93949,32,In,2018-03-09 15:10:00,2018,3,9,4,15
93923,32,In,2018-03-09 15:11:00,2018,3,9,4,15
93924,32,In,2018-03-09 15:11:00,2018,3,9,4,15
93925,32,In,2018-03-09 15:11:00,2018,3,9,4,15
93927,32,In,2018-03-09 15:11:00,2018,3,9,4,15
93928,32,In,2018-03-09 15:11:00,2018,3,9,4,15
93929,32,In,2018-03-09 15:11:00,2018,3,9,4,15
93930,32,In,2018-03-09 15:11:00,2018,3,9,4,15
93931,32,In,2018-03-09 15:11:00,2018,3,9,4,15
93926,32,In,2018-03-09 15:11:00,2018,3,9,4,15
93933,32,In,2018-03-09 15:11:00,2018,3,9,4,15
93934,32,In,2018-03-09 15:11:00,2018,3,9,4,15
93935,32,In,2018-03-09 15:11:00,2018,3,9,4,15
93936,32,In,2018-03-09 15:11:00,2018,3,9,4,15
93937,32,In,2018-03-09 15:11:00,2018,3,9,4,15
93938,32,In,2018-03-09 15:11:00,2018,3,9,4,15
93939,32,In,2018-03-09 15:11:00,2018,3,9,4,15
93932,32,In,2018-03-09 15:11:00,2018,3,9,4,15
93908,32,In,2018-03-09 15:12:00,2018,3,9,4,15
93909,32,In,2018-03-09 15:12:00,2018,3,9,4,15
93910,32,In,2018-03-09 15:12:00,2018,3,9,4,15
93911,32,In,2018-03-09 15:12:00,2018,3,9,4,15
93912,32,In,2018-03-09 15:12:00,2018,3,9,4,15
93913,32,In,2018-03-09 15:12:00,2018,3,9,4,15
93914,32,In,2018-03-09 15:12:00,2018,3,9,4,15
93918,32,In,2018-03-09 15:12:00,2018,3,9,4,15
93916,32,In,2018-03-09 15:12:00,2018,3,9,4,15
93917,32,In,2018-03-09 15:12:00,2018,3,9,4,15
93919,32,In,2018-03-09 15:12:00,2018,3,9,4,15
93920,32,In,2018-03-09 15:12:00,2018,3,9,4,15
93921,32,In,2018-03-09 15:12:00,2018,3,9,4,15
93922,32,In,2018-03-09 15:12:00,2018,3,9,4,15
93915,32,In,2018-03-09 15:12:00,2018,3,9,4,15
93903,32,In,2018-03-09 15:13:00,2018,3,9,4,15
93902,32,In,2018-03-09 15:13:00,2018,3,9,4,15
93904,32,In,2018-03-09 15:13:00,2018,3,9,4,15
93907,32,In,2018-03-09 15:13:00,2018,3,9,4,15
93906,32,In,2018-03-09 15:13:00,2018,3,9,4,15
93905,32,In,2018-03-09 15:13:00,2018,3,9,4,15
93888,32,In,2018-03-09 15:14:00,2018,3,9,4,15
93889,32,In,2018-03-09 15:14:00,2018,3,9,4,15
93890,32,In,2018-03-09 15:14:00,2018,3,9,4,15
93891,32,In,2018-03-09 15:14:00,2018,3,9,4,15
93893,32,In,2018-03-09 15:14:00,2018,3,9,4,15
93894,32,In,2018-03-09 15:14:00,2018,3,9,4,15
93892,32,In,2018-03-09 15:14:00,2018,3,9,4,15
93896,32,In,2018-03-09 15:14:00,2018,3,9,4,15
93897,32,In,2018-03-09 15:14:00,2018,3,9,4,15
93898,32,In,2018-03-09 15:14:00,2018,3,9,4,15
93899,32,In,2018-03-09 15:14:00,2018,3,9,4,15
93900,32,In,2018-03-09 15:14:00,2018,3,9,4,15
93901,32,In,2018-03-09 15:14:00,2018,3,9,4,15
93895,32,In,2018-03-09 15:14:00,2018,3,9,4,15
93878,32,In,2018-03-09 15:15:00,2018,3,9,4,15
93873,32,In,2018-03-09 15:15:00,2018,3,9,4,15
93874,32,In,2018-03-09 15:15:00,2018,3,9,4,15
93875,32,In,2018-03-09 15:15:00,2018,3,9,4,15
93876,32,In,2018-03-09 15:15:00,2018,3,9,4,15
93877,32,In,2018-03-09 15:15:00,2018,3,9,4,15
93879,32,In,2018-03-09 15:15:00,2018,3,9,4,15
93886,32,In,2018-03-09 15:15:00,2018,3,9,4,15
93881,32,In,2018-03-09 15:15:00,2018,3,9,4,15
93882,32,In,2018-03-09 15:15:00,2018,3,9,4,15
93883,32,In,2018-03-09 15:15:00,2018,3,9,4,15
93884,32,In,2018-03-09 15:15:00,2018,3,9,4,15
93885,32,In,2018-03-09 15:15:00,2018,3,9,4,15
93887,32,In,2018-03-09 15:15:00,2018,3,9,4,15
93880,32,In,2018-03-09 15:15:00,2018,3,9,4,15
93865,32,In,2018-03-09 15:16:00,2018,3,9,4,15
93863,32,In,2018-03-09 15:16:00,2018,3,9,4,15
93864,32,In,2018-03-09 15:16:00,2018,3,9,4,15
93862,32,In,2018-03-09 15:16:00,2018,3,9,4,15
93866,32,In,2018-03-09 15:16:00,2018,3,9,4,15
93870,32,In,2018-03-09 15:16:00,2018,3,9,4,15
93868,32,In,2018-03-09 15:16:00,2018,3,9,4,15
93869,32,In,2018-03-09 15:16:00,2018,3,9,4,15
93871,32,In,2018-03-09 15:16:00,2018,3,9,4,15
93872,32,In,2018-03-09 15:16:00,2018,3,9,4,15
93867,32,In,2018-03-09 15:16:00,2018,3,9,4,15
93861,32,In,2018-03-09 15:17:00,2018,3,9,4,15
93860,32,In,2018-03-09 15:17:00,2018,3,9,4,15
93859,32,In,2018-03-09 15:17:00,2018,3,9,4,15
93858,32,In,2018-03-09 15:17:00,2018,3,9,4,15
93857,32,In,2018-03-09 15:17:00,2018,3,9,4,15
93856,32,In,2018-03-09 15:17:00,2018,3,9,4,15
93855,32,In,2018-03-09 15:17:00,2018,3,9,4,15
93852,32,In,2018-03-09 15:18:00,2018,3,9,4,15
93851,32,In,2018-03-09 15:18:00,2018,3,9,4,15
93854,32,In,2018-03-09 15:18:00,2018,3,9,4,15
93853,32,In,2018-03-09 15:18:00,2018,3,9,4,15
93845,32,In,2018-03-09 15:19:00,2018,3,9,4,15
93846,32,In,2018-03-09 15:19:00,2018,3,9,4,15
93848,32,In,2018-03-09 15:19:00,2018,3,9,4,15
93849,32,In,2018-03-09 15:19:00,2018,3,9,4,15
93850,32,In,2018-03-09 15:19:00,2018,3,9,4,15
93847,32,In,2018-03-09 15:19:00,2018,3,9,4,15
93801,33,In,2018-03-09 15:58:00,2018,3,9,4,15
93800,32,In,2018-03-09 15:58:00,2018,3,9,4,15
93715,32,In,2018-03-09 16:15:00,2018,3,9,4,16
93714,32,In,2018-03-09 16:15:00,2018,3,9,4,16
93705,32,In,2018-03-09 16:17:00,2018,3,9,4,16
93706,33,In,2018-03-09 16:17:00,2018,3,9,4,16
93708,32,In,2018-03-09 16:17:00,2018,3,9,4,16
93707,32,In,2018-03-09 16:17:00,2018,3,9,4,16
93710,32,In,2018-03-09 16:17:00,2018,3,9,4,16
93711,31,In,2018-03-09 16:17:00,2018,3,9,4,16
93709,32,In,2018-03-09 16:17:00,2018,3,9,4,16
93703,32,In,2018-03-09 16:18:00,2018,3,9,4,16
93697,32,In,2018-03-09 16:19:00,2018,3,9,4,16
93699,32,In,2018-03-09 16:19:00,2018,3,9,4,16
93698,32,In,2018-03-09 16:19:00,2018,3,9,4,16
93696,32,In,2018-03-09 16:19:00,2018,3,9,4,16
93694,32,In,2018-03-09 16:20:00,2018,3,9,4,16
93690,32,In,2018-03-09 16:20:00,2018,3,9,4,16
93693,32,In,2018-03-09 16:20:00,2018,3,9,4,16
93695,32,In,2018-03-09 16:20:00,2018,3,9,4,16
93692,32,In,2018-03-09 16:20:00,2018,3,9,4,16
93691,32,In,2018-03-09 16:20:00,2018,3,9,4,16
93687,32,In,2018-03-09 16:21:00,2018,3,9,4,16
93686,32,In,2018-03-09 16:21:00,2018,3,9,4,16
93683,32,In,2018-03-09 16:21:00,2018,3,9,4,16
93682,32,In,2018-03-09 16:21:00,2018,3,9,4,16
93678,32,In,2018-03-09 16:22:00,2018,3,9,4,16
93674,32,In,2018-03-09 16:22:00,2018,3,9,4,16
93675,32,In,2018-03-09 16:22:00,2018,3,9,4,16
93676,32,In,2018-03-09 16:22:00,2018,3,9,4,16
93677,32,In,2018-03-09 16:22:00,2018,3,9,4,16
93681,32,In,2018-03-09 16:22:00,2018,3,9,4,16
93679,32,In,2018-03-09 16:22:00,2018,3,9,4,16
93680,32,In,2018-03-09 16:22:00,2018,3,9,4,16
93669,32,In,2018-03-09 16:23:00,2018,3,9,4,16
93668,32,In,2018-03-09 16:23:00,2018,3,9,4,16
93670,32,In,2018-03-09 16:23:00,2018,3,9,4,16
93667,32,In,2018-03-09 16:23:00,2018,3,9,4,16
93672,32,In,2018-03-09 16:23:00,2018,3,9,4,16
93673,32,In,2018-03-09 16:23:00,2018,3,9,4,16
93666,32,In,2018-03-09 16:23:00,2018,3,9,4,16
93671,32,In,2018-03-09 16:23:00,2018,3,9,4,16
93665,32,In,2018-03-09 16:23:00,2018,3,9,4,16
93663,32,In,2018-03-09 16:24:00,2018,3,9,4,16
93662,32,In,2018-03-09 16:24:00,2018,3,9,4,16
93652,32,In,2018-03-09 16:24:00,2018,3,9,4,16
93661,32,In,2018-03-09 16:24:00,2018,3,9,4,16
93660,32,In,2018-03-09 16:24:00,2018,3,9,4,16
93659,32,In,2018-03-09 16:24:00,2018,3,9,4,16
93658,32,In,2018-03-09 16:24:00,2018,3,9,4,16
93657,32,In,2018-03-09 16:24:00,2018,3,9,4,16
93656,32,In,2018-03-09 16:24:00,2018,3,9,4,16
93655,32,In,2018-03-09 16:24:00,2018,3,9,4,16
93654,32,In,2018-03-09 16:24:00,2018,3,9,4,16
93653,32,In,2018-03-09 16:24:00,2018,3,9,4,16
93664,32,In,2018-03-09 16:24:00,2018,3,9,4,16
93651,32,In,2018-03-09 16:24:00,2018,3,9,4,16
93649,32,In,2018-03-09 16:25:00,2018,3,9,4,16
93648,32,In,2018-03-09 16:25:00,2018,3,9,4,16
93647,32,In,2018-03-09 16:25:00,2018,3,9,4,16
93646,32,In,2018-03-09 16:25:00,2018,3,9,4,16
93645,32,In,2018-03-09 16:25:00,2018,3,9,4,16
93644,32,In,2018-03-09 16:25:00,2018,3,9,4,16
93643,32,In,2018-03-09 16:25:00,2018,3,9,4,16
93642,32,In,2018-03-09 16:25:00,2018,3,9,4,16
93650,32,In,2018-03-09 16:25:00,2018,3,9,4,16
93634,32,In,2018-03-09 16:26:00,2018,3,9,4,16
93637,32,In,2018-03-09 16:26:00,2018,3,9,4,16
93636,32,In,2018-03-09 16:26:00,2018,3,9,4,16
93635,32,In,2018-03-09 16:26:00,2018,3,9,4,16
93638,32,In,2018-03-09 16:26:00,2018,3,9,4,16
93639,32,In,2018-03-09 16:26:00,2018,3,9,4,16
93630,32,In,2018-03-09 16:27:00,2018,3,9,4,16
93633,32,In,2018-03-09 16:27:00,2018,3,9,4,16
93632,32,In,2018-03-09 16:27:00,2018,3,9,4,16
93628,32,In,2018-03-09 16:27:00,2018,3,9,4,16
93627,32,In,2018-03-09 16:27:00,2018,3,9,4,16
93626,32,In,2018-03-09 16:27:00,2018,3,9,4,16
93625,32,In,2018-03-09 16:27:00,2018,3,9,4,16
93629,32,In,2018-03-09 16:27:00,2018,3,9,4,16
93631,32,In,2018-03-09 16:27:00,2018,3,9,4,16
93624,32,In,2018-03-09 16:28:00,2018,3,9,4,16
93623,32,In,2018-03-09 16:28:00,2018,3,9,4,16
93622,32,In,2018-03-09 16:28:00,2018,3,9,4,16
93621,32,In,2018-03-09 16:28:00,2018,3,9,4,16
93620,32,In,2018-03-09 16:29:00,2018,3,9,4,16
93619,32,In,2018-03-09 16:29:00,2018,3,9,4,16
93618,32,In,2018-03-09 16:30:00,2018,3,9,4,16
93617,32,In,2018-03-09 16:30:00,2018,3,9,4,16
93614,32,In,2018-03-09 16:31:00,2018,3,9,4,16
93613,32,In,2018-03-09 16:31:00,2018,3,9,4,16
93600,32,In,2018-03-09 16:36:00,2018,3,9,4,16
93599,32,In,2018-03-09 16:36:00,2018,3,9,4,16
93589,33,In,2018-03-09 16:41:00,2018,3,9,4,16
93588,32,In,2018-03-09 16:41:00,2018,3,9,4,16
93591,33,In,2018-03-09 16:41:00,2018,3,9,4,16
93590,32,In,2018-03-09 16:41:00,2018,3,9,4,16
93585,32,In,2018-03-09 16:42:00,2018,3,9,4,16
93584,32,In,2018-03-09 16:42:00,2018,3,9,4,16
93583,32,In,2018-03-09 16:42:00,2018,3,9,4,16
93582,32,In,2018-03-09 16:42:00,2018,3,9,4,16
93572,32,In,2018-03-09 16:44:00,2018,3,9,4,16
93573,33,In,2018-03-09 16:44:00,2018,3,9,4,16
93576,32,In,2018-03-09 16:44:00,2018,3,9,4,16
93577,33,In,2018-03-09 16:44:00,2018,3,9,4,16
93550,33,In,2018-03-09 17:04:00,2018,3,9,4,17
93549,32,In,2018-03-09 17:04:00,2018,3,9,4,17
93546,33,In,2018-03-09 17:06:00,2018,3,9,4,17
93545,32,In,2018-03-09 17:07:00,2018,3,9,4,17
93514,32,In,2018-03-09 17:25:00,2018,3,9,4,17
93516,33,In,2018-03-09 17:25:00,2018,3,9,4,17
93503,33,In,2018-03-09 17:26:00,2018,3,9,4,17
93502,32,In,2018-03-09 17:26:00,2018,3,9,4,17
93492,33,In,2018-03-09 17:37:00,2018,3,9,4,17
93491,32,In,2018-03-09 17:37:00,2018,3,9,4,17
93463,32,In,2018-03-09 17:39:00,2018,3,9,4,17
93464,33,In,2018-03-09 17:39:00,2018,3,9,4,17
93453,33,In,2018-03-09 17:44:00,2018,3,9,4,17
93452,32,In,2018-03-09 17:44:00,2018,3,9,4,17
93448,32,In,2018-03-09 17:46:00,2018,3,9,4,17
93450,32,In,2018-03-09 17:46:00,2018,3,9,4,17
93449,32,In,2018-03-09 17:46:00,2018,3,9,4,17
93451,32,In,2018-03-09 17:46:00,2018,3,9,4,17
93436,32,In,2018-03-09 17:47:00,2018,3,9,4,17
93438,32,In,2018-03-09 17:47:00,2018,3,9,4,17
93439,32,In,2018-03-09 17:47:00,2018,3,9,4,17
93440,32,In,2018-03-09 17:47:00,2018,3,9,4,17
93437,32,In,2018-03-09 17:47:00,2018,3,9,4,17
93442,32,In,2018-03-09 17:47:00,2018,3,9,4,17
93443,32,In,2018-03-09 17:47:00,2018,3,9,4,17
93444,32,In,2018-03-09 17:47:00,2018,3,9,4,17
93446,32,In,2018-03-09 17:47:00,2018,3,9,4,17
93447,32,In,2018-03-09 17:47:00,2018,3,9,4,17
93441,32,In,2018-03-09 17:47:00,2018,3,9,4,17
93445,32,In,2018-03-09 17:47:00,2018,3,9,4,17
93435,32,In,2018-03-09 17:48:00,2018,3,9,4,17
93434,32,In,2018-03-09 17:48:00,2018,3,9,4,17
93432,32,In,2018-03-09 17:48:00,2018,3,9,4,17
93427,32,In,2018-03-09 17:48:00,2018,3,9,4,17
93430,32,In,2018-03-09 17:48:00,2018,3,9,4,17
93429,32,In,2018-03-09 17:48:00,2018,3,9,4,17
93428,32,In,2018-03-09 17:48:00,2018,3,9,4,17
93426,32,In,2018-03-09 17:49:00,2018,3,9,4,17
93425,32,In,2018-03-09 17:49:00,2018,3,9,4,17
93424,32,In,2018-03-09 17:49:00,2018,3,9,4,17
93421,32,In,2018-03-09 17:50:00,2018,3,9,4,17
93377,33,In,2018-03-09 18:26:00,2018,3,9,4,18
93376,32,In,2018-03-09 18:26:00,2018,3,9,4,18
93362,32,In,2018-03-09 18:36:00,2018,3,9,4,18
93361,32,In,2018-03-09 18:36:00,2018,3,9,4,18
93353,32,In,2018-03-09 18:39:00,2018,3,9,4,18
93352,32,In,2018-03-09 18:39:00,2018,3,9,4,18
92924,33,In,2018-03-09 19:39:00,2018,3,9,4,19
92923,32,In,2018-03-09 19:39:00,2018,3,9,4,19
92916,33,In,2018-03-09 19:43:00,2018,3,9,4,19
92914,32,In,2018-03-09 19:43:00,2018,3,9,4,19
92885,32,In,2018-03-09 19:51:00,2018,3,9,4,19
92884,32,In,2018-03-09 19:51:00,2018,3,9,4,19
92883,32,In,2018-03-09 19:52:00,2018,3,9,4,19
92882,32,In,2018-03-09 19:52:00,2018,3,9,4,19
92881,32,In,2018-03-09 19:52:00,2018,3,9,4,19
92868,32,In,2018-03-09 19:53:00,2018,3,9,4,19
92869,32,In,2018-03-09 19:53:00,2018,3,9,4,19
92870,32,In,2018-03-09 19:53:00,2018,3,9,4,19
92873,32,In,2018-03-09 19:53:00,2018,3,9,4,19
92877,32,In,2018-03-09 19:53:00,2018,3,9,4,19
92878,32,In,2018-03-09 19:53:00,2018,3,9,4,19
92879,32,In,2018-03-09 19:53:00,2018,3,9,4,19
92880,32,In,2018-03-09 19:53:00,2018,3,9,4,19
92874,32,In,2018-03-09 19:53:00,2018,3,9,4,19
92861,32,In,2018-03-09 19:54:00,2018,3,9,4,19
92865,32,In,2018-03-09 19:54:00,2018,3,9,4,19
92864,32,In,2018-03-09 19:54:00,2018,3,9,4,19
92866,32,In,2018-03-09 19:54:00,2018,3,9,4,19
92867,32,In,2018-03-09 19:54:00,2018,3,9,4,19
92854,32,In,2018-03-09 19:55:00,2018,3,9,4,19
92855,32,In,2018-03-09 19:55:00,2018,3,9,4,19
92853,32,In,2018-03-09 19:55:00,2018,3,9,4,19
92857,32,In,2018-03-09 19:55:00,2018,3,9,4,19
92858,32,In,2018-03-09 19:55:00,2018,3,9,4,19
92856,32,In,2018-03-09 19:55:00,2018,3,9,4,19
92850,32,In,2018-03-09 19:56:00,2018,3,9,4,19
92849,32,In,2018-03-09 19:56:00,2018,3,9,4,19
92842,32,In,2018-03-09 19:57:00,2018,3,9,4,19
92843,32,In,2018-03-09 19:57:00,2018,3,9,4,19
92845,32,In,2018-03-09 19:57:00,2018,3,9,4,19
92844,32,In,2018-03-09 19:57:00,2018,3,9,4,19
